delegated,minted,activated,active_staking,staking,liquid,circulating,active_delegated,delegated,total,frozen,inactive_staking,inactive_delegated
608693682.48829,187220652.490459,742905721.477397,722636315.462722,728738097.655328,854564458.307874,928265210.516078,604384830.673596,608693682.48829,949678087.051381,73700752.208204,6101782.192606,4308851.814694
608901456.802253,187285004.915375,742905721.477397,722685289.410658,728786183.683952,854627880.048972,928328632.257176,604594832.897256,608901456.802253,949741508.792479,73700752.208204,6100894.273294,4306623.904997
609037967.521158,187513112.650167,742905721.477397,722265667.873616,729049135.715794,854781633.904222,928555532.132208,604120086.64054,609037967.521158,949968408.667511,73773898.227986,6783467.842178,4917880.880618
608573799.131976,187577490.362245,742906296.477397,721853734.662551,728675979.956239,854845656.748291,928619554.976277,603656910.475409,608573799.131976,950031856.51158,73773898.227986,6822245.293688,4916888.656567
608628658.427809,187641772.578671,742906296.477397,721941723.587671,728767547.436323,854908775.190291,928682673.418277,603710476.486223,608628658.427809,950094974.95358,73773898.227986,6825823.848652,4918181.941586
608260306.969387,187868960.01366,742906296.477397,721546577.013299,728364738.279016,855563475.720672,928908644.792472,603352472.76358,608260306.969387,950320946.327775,73345169.0718,6818161.265717,4907834.205807
608220002.415546,187933312.091172,742913393.409796,721550118.549708,728359299.319699,855634010.597087,928979179.668887,603313012.703673,608220002.415546,950384384.271791,73345169.0718,6809180.769991,4906989.711873
608507256.62347,188161278.656565,742988393.409796,721815062.84235,728776142.911822,855914638.344779,929279715.145642,603562323.581949,608507256.62347,950609919.748546,73365076.800863,6961080.069472,4944933.041521
608403425.826976,188222558.079005,742988393.409796,721709428.357342,728668519.637491,855974549.240447,929339626.04131,603459025.55819,608403425.826976,950669830.644214,73365076.800863,6959091.280149,4944400.268786
610341708.256966,188286778.017589,742989696.365546,723703448.294457,730662323.67797,856038734.108661,929403810.909524,605397508.164677,610341708.256966,950732712.556678,73365076.800863,6958875.383513,4944200.092289
610470935.976182,188514688.897117,742989696.365546,723973954.940916,730948392.950137,856566599.942642,929630271.641656,605526970.282719,610470935.976182,950959173.28881,73063671.699014,6974438.009221,4943965.693463
592049698.210151,188578907.590499,742989696.365546,705565812.517051,712536763.830405,856629792.479347,929693464.178361,587105885.194684,592049698.210151,951022365.825515,73063671.699014,6970951.313354,4943813.015467
591751046.937339,188643204.248245,742995196.365546,705335960.346333,712286743.19061,856698481.937987,929762153.637001,586829236.051251,591751046.937339,951085555.284155,73063671.699014,6950782.844277,4921810.886088
592455004.375238,188871191.719187,743007196.365546,706149434.518012,713114675.597498,856820951.127934,930000756.782786,587529288.610255,592455004.375238,951312158.42994,73179805.654852,6965241.079486,4925715.764983
592555637.777242,188935387.163281,743038396.365546,706422386.460996,713311418.66003,856915022.990389,930094828.645241,587630118.651591,592555637.777242,951375030.292395,73179805.654852,6889032.199034,4925519.125651
592512039.082093,188999768.081287,743038396.365546,706349924.977512,713227168.431625,856978591.60038,930158397.255232,587598313.993083,592512039.082093,951438598.902386,73179805.654852,6877243.454113,4913725.08901
592737453.460892,189227760.434582,743038396.365546,706728169.403596,713587227.982533,857014145.460099,930385257.446765,587840201.028385,592737453.460892,951665459.093919,73371111.986666,6859058.578937,4897252.432507
592472689.476932,189291906.015828,743038396.365546,706588255.017837,713446721.922458,857077192.150217,930448304.136883,587575822.203743,592472689.476932,951728505.784037,73371111.986666,6858466.904621,4896867.273189
592636880.64208,189355807.919044,743038396.365546,706796495.689934,713652741.832373,857139241.81903,930510353.805696,587739785.041585,592636880.64208,951790555.45285,73371111.986666,6856246.142439,4897095.600495
588175960.194146,189583922.171411,743038396.365546,702189952.830777,709046163.980218,857682555.894199,930736961.501415,583270350.687578,588175960.194146,952017163.148569,73054405.607216,6856211.149441,4905609.506568
588465300.02989,189648468.192209,743038396.365546,702550927.013453,709379551.157677,857746085.491226,930800491.098442,583563451.80205,588465300.02989,952080692.745596,73054405.607216,6828624.144224,4901848.22784
588203232.188492,189712966.775797,743038396.365546,702448081.192565,709279614.213262,857808844.828709,930863250.435925,583301400.452601,588203232.188492,952143452.083079,73054405.607216,6831533.020697,4901831.735891
582015448.076752,189941291.824361,743038396.365546,696345057.876534,703112530.80461,858238858.133839,931089555.982062,577121104.245703,582015448.076752,952369757.629216,72850697.848223,6767472.928076,4894343.831049
582001783.477567,190005877.331839,743038396.365546,696341666.3214,703107938.32527,858301649.612715,931152347.460938,577108641.479387,582001783.477567,952432549.108092,72850697.848223,6766272.00387,4893141.99818
582597480.099799,190070533.206627,743038396.365546,696673299.102011,703730149.884182,858364757.785189,931215455.633412,577447252.472804,582597480.099799,952495657.280566,72850697.848223,7056850.782171,5150227.626995
583574056.309651,190298658.866188,743038396.365546,697903586.714556,704816406.904144,858627194.088276,931442373.829414,578622518.01187,583574056.309651,952722575.476568,72815179.741138,6912820.189588,4951538.297781
583883284.621685,190362869.139842,743038396.365546,698260782.834565,705172276.915888,858690341.568743,931505521.309881,578932072.065725,583883284.621685,952785722.957035,72815179.741138,6911494.081323,4951212.55596
584112385.745303,190590690.038132,743038396.365546,698664775.881642,705576370.934455,858713821.526583,931732165.856263,579161433.286864,584112385.745303,953012367.503417,73018344.32968,6911595.052813,4950952.458439
581369085.701048,190655088.250148,743041396.365546,695754799.139969,702665919.244855,858780371.112347,931798715.442027,576418613.009832,581369085.701048,953075917.089181,73018344.32968,6911120.104886,4950472.691216
581334986.093833,190718478.424012,743041396.365546,695774775.255358,702680165.319851,858843048.810899,931861393.140579,576384594.16908,581334986.093833,953138594.787733,73018344.32968,6905390.064493,4950391.924753
581810951.628,190946790.845792,743041396.365546,696349488.170568,703254529.72813,860800593.300423,932088897.835196,576860648.243276,581810951.628,953366099.48235,71288304.534773,6905041.557562,4950303.384724
581139817.889145,191007277.693848,743041396.365546,695791442.092513,702674428.984265,860859924.407588,932148228.942361,576199582.051081,581139817.889145,953425430.589515,71288304.534773,6882986.891752,4940235.838064
579859318.457011,191071457.39094,743041396.365546,694549338.132441,701438320.434613,860923043.127017,932211347.66179,574912486.168516,579859318.457011,953488549.308944,71288304.534773,6888982.302172,4946832.288495
579280494.661991,191298086.719233,743044847.225529,694040587.450986,700929556.060711,860849238.76518,932439418.974571,574333606.845888,579280494.661991,953713169.761742,71590180.209391,6888968.609725,4946887.816103
578033617.641482,191359737.409756,743044847.225529,692806847.369153,699575481.921426,860909890.565136,932500070.774527,573095139.580435,578033617.641482,953773821.561698,71590180.209391,6768634.552273,4938478.061047
576994299.750044,191420838.846104,743044847.225529,691650342.129217,698401539.434541,860969269.619256,932559449.828647,572066252.618342,576994299.750044,953833200.615818,71590180.209391,6751197.305324,4928047.131702
576616511.204263,191647668.622285,743044847.225529,691424798.512365,698169092.801464,861141238.86626,932777542.136102,571687370.614278,576616511.204263,954051292.923273,71636303.269842,6744294.289099,4929140.589985
576718533.476232,191711373.373906,743044847.225529,691584106.862435,698326681.886853,861202807.665028,932839110.93487,571790788.924021,576718533.476232,954112861.722041,71636303.269842,6742575.024418,4927744.552211
575951817.304155,191775456.880657,743051485.828689,690897965.330724,697635592.852596,861272334.532788,932908637.80263,571024020.675266,575951817.304155,954175749.986641,71636303.269842,6737627.521872,4927796.628889
575930327.138735,192002474.859834,743051485.828689,691092030.961366,697860322.542006,862041747.332758,933127839.713946,571004326.604881,575930327.138735,954394951.897957,71086092.381188,6768291.58064,4926000.533854
578240489.688384,192065898.366337,743051485.828689,693416952.396296,700183030.455557,862104399.770836,933190492.152024,573317505.514709,578240489.688384,954457604.336035,71086092.381188,6766078.059261,4922984.173675
577552115.090446,192129794.870562,743051485.828689,694563810.03981,701326231.595167,862167189.401973,933253281.783161,572629277.289884,577552115.090446,954520393.967172,71086092.381188,6762421.555357,4922837.800562
577867773.371588,192356577.795313,743051485.828689,695032005.788344,701792733.260807,862462289.585123,933478711.541777,572948473.827003,577867773.371588,954745823.725788,71016421.956654,6760727.472463,4919299.544585
578096197.156709,192420387.752459,743051485.828689,695143680.619683,701861550.821677,862525505.612138,933541927.568792,573185978.827249,578096197.156709,954809039.752803,71016421.956654,6717870.201994,4910218.32946
578383570.935042,192484096.156466,743053502.617359,695416197.452506,702133706.31972,862590638.796443,933607060.753097,573473533.387356,578383570.935042,954872156.148438,71016421.956654,6717508.867214,4910037.547686
578078070.723924,192709773.017499,743053502.617359,695243149.216713,701961161.405713,862614822.756184,933831479.65342,573168470.4244,578078070.723924,955096575.048761,71216656.897236,6718012.189,4909600.299524
578057305.133466,192770773.890774,743059502.617359,695166194.16245,701870659.840445,862680971.953104,933897628.85034,573147936.029707,578057305.133466,955156724.245681,71216656.897236,6704465.677995,4909369.103759
578057966.907089,192834555.162615,743059502.617359,695001288.022404,701706163.570173,862743894.064782,933960550.962018,573148307.734092,578057966.907089,955219646.357359,71216656.897236,6704875.547769,4909659.172997
577967669.644699,193061960.788894,743059502.617359,695068915.347577,701773285.773623,862945187.758013,934185925.732354,573066087.345572,577967669.644699,955445021.127695,71240737.974341,6704370.426046,4901582.299127
578558124.402663,193125655.258341,743059502.617359,695526200.564255,702379614.292455,863007979.951897,934248717.926238,573506378.733436,578558124.402663,955507813.321579,71240737.974341,6853413.7282,5051745.669227
578581161.286744,193189698.385912,743059502.617359,695789407.790083,702458960.357717,863071355.900761,934312093.875102,573535685.25033,578581161.286744,955571189.270443,71240737.974341,6669552.567634,5045476.036414
579272078.393785,193417335.265037,743059502.617359,695299306.977354,702444105.458992,863637831.314345,934538227.278175,574225048.428432,579272078.393785,955797322.673516,70900395.96383,7144798.481638,5047029.965353
579163349.044709,193480831.276373,743060077.617359,695210642.073609,702353520.893694,863700723.721284,934601119.685114,574117792.129922,579163349.044709,955859640.080455,70900395.96383,7142878.820085,5045556.914787
579305466.499539,193708212.391555,743060077.617359,695328325.500663,702595206.072341,863964462.680945,934827056.104259,574257471.343951,579305466.499539,956085576.4996,70862593.423314,7266880.571678,5047995.155588
579126327.00632,193772049.20061,743060077.617359,695137850.146466,702401370.904656,864027217.719328,934889811.142642,574081690.628283,579126327.00632,956148331.537983,70862593.423314,7263520.75819,5044636.378037
578966693.918999,193836066.053215,743060077.617359,695423085.709956,702262805.963555,864090433.016438,934953026.439752,573922324.477426,578966693.918999,956211546.835093,70862593.423314,6839720.253599,5044369.441573
578967995.307729,194063422.703489,743072077.617359,695567887.877621,702411439.990843,864645734.675398,935191227.19873,573933509.597298,578967995.307729,956437747.594071,70545492.523332,6843552.113222,5034485.710431
