voting_power,total_ballots,total_proposals,total_dust_accounts,total_funded_accounts,funded_accounts,total_accounts,cleared_accounts,n_tx,n_ops_failed,n_calls
683272000000000.0,1661,643,306654,827838,1472,920024,283,8017,28,1629
683272000000000.0,1668,643,306801,829270,1804,921583,372,48878,118,1578
683272000000000.0,1671,643,306916,830442,1516,922935,344,7518,16,1503
683272000000000.0,1674,643,307090,831716,1567,924348,293,6217,24,1617
683272000000000.0,1679,643,307380,833038,1769,925771,447,51040,86,1614
683272000000000.0,1682,643,307576,834265,1515,927136,288,7609,28,1693
683272000000000.0,1690,643,307827,835791,1850,928813,324,9577,25,1683
683272000000000.0,1700,643,308223,838175,3034,931358,650,50947,281,1613
683272000000000.0,1720,643,308417,839887,2086,933241,374,10533,19,1581
683272000000000.0,1739,643,308648,841340,2077,935186,624,12151,34,1610
683272000000000.0,1747,643,308885,843066,2294,937089,568,45545,241,1584
683272000000000.0,1754,643,309101,844615,1974,938822,425,9704,16,1706
683272000000000.0,1756,643,309376,846133,1843,940486,325,28525,24,1589
683272000000000.0,1757,643,309656,847754,2179,942311,558,31758,231,1648
683272000000000.0,1759,643,309905,849171,1835,943930,418,10140,28,1787
683272000000000.0,1761,643,310055,850421,1594,945323,344,43972,231,1548
683272000000000.0,1768,643,310323,851983,2069,947093,507,16047,33,1638
683272000000000.0,1774,643,310619,853839,2314,949171,458,10138,44,1647
0.0,1777,643,310851,855732,2372,951232,479,50108,578,1724
0.0,1777,643,311151,857655,2456,953438,533,12352,42,1545
0.0,1777,643,311458,859635,2308,955575,328,10009,30,1607
0.0,1777,643,311732,861486,2290,957602,439,33216,30,1651
0.0,1777,643,312007,863170,2068,959440,384,26057,230,1675
0.0,1777,643,312670,865573,2783,962064,380,10405,51,1702
0.0,1777,643,313175,868597,3693,965300,669,53238,356,1871
0.0,1777,643,313744,871787,3763,968712,573,16186,135,2300
0.0,1777,643,314212,875048,3675,972237,414,13954,92,2349
0.0,1777,643,314719,878992,4601,976366,657,57309,469,2074
0.0,1777,643,315285,882754,4376,980428,614,13350,56,1666
0.0,1777,643,315762,886273,3921,984209,402,10366,57,1817
0.0,1777,643,316140,889482,3798,987597,589,53977,327,1792
0.0,1777,643,316622,893170,4394,991586,706,14753,47,1966
0.0,1777,643,317058,896012,3318,994586,476,13912,61,1953
0.0,1777,643,317394,898491,2968,997192,489,52667,357,1736
0.0,1777,643,317719,900707,2573,999546,357,12968,53,1615
0.0,1777,643,318102,903503,3136,1002533,340,12790,493,1798
0.0,1777,643,318539,906248,3372,1005483,627,57798,369,1903
0.0,1777,643,319124,909572,3970,1009104,646,14356,65,1795
0.0,1777,643,319588,912080,2897,1011803,389,10183,62,1857
0.0,1777,643,319962,914829,3404,1014720,655,37152,445,1752
0.0,1777,643,320401,917588,3363,1017688,604,28683,55,1625
0.0,1777,643,320688,919645,2427,1019894,370,12081,31,1812
682024000000000.0,1823,643,320945,921532,2388,1021901,501,54053,420,1734
682024000000000.0,1848,643,321318,924067,3026,1024716,491,15615,63,2245
682024000000000.0,1873,643,321791,926762,3112,1027591,417,11208,57,1661
682024000000000.0,1884,643,322120,929203,3027,1030178,586,55366,543,1766
682024000000000.0,1897,643,322638,931615,2875,1032784,463,10910,63,1798
682024000000000.0,1902,643,322939,933418,2120,1034716,317,12134,46,2008
682024000000000.0,1912,643,323182,935154,2184,1036569,448,57859,162,1833
682024000000000.0,1914,643,323572,937425,2671,1039071,400,9124,49,1778
682024000000000.0,1920,643,324137,940675,3629,1042511,379,11231,244,1710
682024000000000.0,1922,643,324674,943734,3672,1045790,613,56519,231,1807
682024000000000.0,1925,643,325259,945094,1869,1047377,509,10682,39,1950
682024000000000.0,1934,643,325795,946212,1517,1048743,399,10826,32,1942
682024000000000.0,1938,643,326272,947399,1760,1050131,573,53715,69,2039
682024000000000.0,1939,643,326820,948624,1651,1051579,426,12451,93,2148
682024000000000.0,1941,643,327444,959163,11014,1062421,475,20093,67,2080
682024000000000.0,1944,643,328112,963665,5176,1067154,674,61768,66,2002
682024000000000.0,1945,643,328715,967279,4071,1071006,457,12757,266,2241
682024000000000.0,1948,643,329285,970634,3804,1074622,449,11443,150,2114
682024000000000.0,1951,643,329925,974569,4643,1078786,708,62231,78,1912
682024000000000.0,1952,643,330658,979544,5550,1084046,575,21504,72,2255
682024000000000.0,1952,643,331520,983963,4922,1088745,503,19501,139,2068
682024000000000.0,1956,643,332287,989426,6221,1094445,758,56544,189,2297
682024000000000.0,1957,643,333348,996139,7512,1101538,799,25099,153,3003
677216000000000.0,1961,643,334100,1001865,6379,1107536,653,30021,292,2227
677216000000000.0,1961,643,334766,1006206,5115,1112150,774,43969,75,2108
677216000000000.0,1961,643,335458,1010503,5083,1116912,786,16482,682,2369
677216000000000.0,1961,643,336039,1014427,4423,1121027,499,35195,479,3412
677216000000000.0,1961,643,336643,1018663,4979,1125526,743,41140,2998,5149
677216000000000.0,1961,643,337391,1023156,5031,1130306,538,17133,470,3749
677216000000000.0,1961,643,338120,1027631,5162,1135052,687,43680,1052,2933
677216000000000.0,1961,643,339143,1032382,5536,1140157,785,42169,154,4019
677216000000000.0,1961,643,339914,1036093,4266,1144138,555,16467,109,2728
677216000000000.0,1961,643,340597,1039590,4237,1147870,740,64602,1352,3730
677216000000000.0,1961,643,341302,1042831,3891,1151349,650,23454,698,2865
677216000000000.0,1961,643,341913,1045846,3642,1154791,627,13865,106,2133
677216000000000.0,1961,643,342488,1053154,8495,1162936,1187,62831,368,1418
677216000000000.0,1961,643,343133,1055339,3308,1165940,1123,17393,276,2660
677216000000000.0,1961,643,343692,1057464,2698,1168443,573,12514,3698,3012
678264000000000.0,1961,643,344091,1059259,2432,1170482,637,58386,83,2695
678264000000000.0,1961,643,344568,1061393,2704,1172970,570,15033,161,3206
678264000000000.0,1961,643,345013,1063370,2434,1175184,457,18401,918,5737
678264000000000.0,1961,643,345486,1065852,3092,1178018,610,61717,1546,5325
678264000000000.0,1961,643,345904,1067674,2201,1180214,379,16589,513,4995
678264000000000.0,1961,653,346354,1069704,2425,1182465,395,15827,596,4216
678264000000000.0,1961,662,346718,1071824,2669,1184791,549,57340,1113,5086
678264000000000.0,1961,677,347132,1074172,2792,1187406,444,15494,262,4474
678264000000000.0,1961,689,347639,1077216,3613,1190702,569,42191,655,5834
678264000000000.0,1961,706,348232,1080478,3958,1194350,696,48258,1154,5905
678264000000000.0,1961,714,348769,1083233,3254,1197407,499,14589,289,5404
678264000000000.0,1961,721,349272,1085708,2988,1200189,513,61830,917,5290
678264000000000.0,1961,732,349856,1088205,3113,1202955,616,16865,269,4059
678264000000000.0,1961,745,350443,1090823,3036,1205823,418,11905,277,3276
678584000000000.0,1983,747,351012,1093306,2830,1208550,347,55040,1078,2965
678584000000000.0,1991,747,351566,1095819,3252,1211314,739,21055,648,1242
678584000000000.0,2002,747,352109,1098292,3031,1214099,558,17364,260,3305
678584000000000.0,2012,747,352638,1101127,3701,1217341,866,66169,403,3159
678584000000000.0,2019,747,353205,1103971,3607,1220856,763,16263,432,4358
678584000000000.0,2022,747,353671,1106990,3515,1224158,496,11272,346,3837
678584000000000.0,2040,747,354187,1110237,3871,1227581,624,64610,1018,3911
678584000000000.0,2053,747,354608,1112811,3003,1230363,429,12541,361,4215
678584000000000.0,2061,747,355142,1115157,2822,1233023,476,16498,705,5741
678584000000000.0,2074,747,355586,1117411,3015,1235562,761,73152,844,5244
678584000000000.0,2084,747,356147,1119898,3088,1238396,601,15899,457,4654
678584000000000.0,2097,747,356558,1121878,2321,1240584,341,12780,401,5145
678584000000000.0,2105,747,356958,1124149,2862,1243017,591,75358,1744,10322
678584000000000.0,2106,747,357360,1126095,2398,1245224,452,20381,861,12999
0.0,2108,747,357760,1128055,2369,1247358,409,32000,1449,12999
0.0,2108,747,358617,1130463,3164,1250012,756,60958,855,10085
0.0,2108,747,359114,1133029,3005,1252791,439,24891,936,9299
0.0,2108,747,359590,1135408,3028,1255433,649,41389,1724,11581
0.0,2108,747,360219,1138614,4063,1259023,857,60992,1490,11231
0.0,2108,747,360783,1141405,3296,1262180,505,23166,1026,9555
0.0,2108,747,361267,1143939,3167,1264991,633,71182,1185,9179
0.0,2108,747,361778,1146302,3004,1267577,641,24102,1795,14280
0.0,2108,747,362649,1150151,4599,1271803,750,35963,3126,20094
0.0,2108,747,363414,1154754,5195,1276809,592,76320,4113,16928
0.0,2108,747,363995,1158027,3981,1280360,708,41204,4459,20683
0.0,2108,747,364550,1161126,3559,1283705,460,38389,7782,26189
0.0,2108,747,365095,1164687,4297,1287499,736,81106,3922,15617
0.0,2108,747,365796,1168372,4370,1291468,685,27426,2540,13130
0.0,2108,747,366375,1171555,3733,1294921,550,33936,4302,20035
684152000000000.0,2140,747,366856,1174752,4018,1298395,821,93323,6546,22374
684152000000000.0,2157,747,367748,1178805,4745,1302763,692,38442,7381,21561
684152000000000.0,2178,747,368676,1183149,4891,1307444,547,47537,77663,29561
684152000000000.0,2201,747,369422,1187384,4934,1312004,699,91129,5857,18931
684152000000000.0,2208,747,370520,1192752,6083,1317811,715,33797,4406,17720
684152000000000.0,2213,747,371409,1197251,5034,1322740,535,27563,2730,13166
684152000000000.0,2218,747,372105,1201450,4902,1327269,703,53632,2739,13007
684152000000000.0,2227,747,372805,1205526,4851,1331737,775,62081,3105,17805
684152000000000.0,2235,747,373551,1209542,4701,1336134,685,38830,3100,14126
684152000000000.0,2254,747,374208,1213876,4935,1340778,601,77704,4476,19814
684152000000000.0,2264,747,374863,1217707,4302,1344998,471,38828,4838,20379
684152000000000.0,2270,747,375596,1221661,4420,1349232,466,70752,5566,41156
684152000000000.0,2273,747,376091,1224903,3681,1352698,439,105693,5454,55518
684152000000000.0,2276,747,376566,1227960,3411,1355958,354,80993,7480,68204
0.0,2279,747,377055,1231691,4206,1359942,475,120617,9607,51856
0.0,2279,747,377609,1235345,4222,1363890,568,54666,7549,33038
0.0,2279,747,378119,1238707,3756,1368510,394,42756,7019,27877
0.0,2279,747,378701,1241589,3310,1372431,428,92859,7205,25774
0.0,2279,747,379411,1245760,4642,1376992,471,40006,6986,24763
0.0,2279,747,380043,1249461,4119,1381078,418,31924,6068,20782
0.0,2279,747,380515,1252255,3324,1384130,530,88844,5350,20962
0.0,2279,747,381111,1256207,4622,1388703,670,41899,6664,24097
0.0,2279,747,381838,1259954,4289,1393305,542,38916,7277,24927
0.0,2279,747,382935,1265077,5891,1400530,768,101172,8135,27486
0.0,2279,747,384176,1271367,7188,1408049,898,46915,6517,23167
0.0,2279,747,385030,1276724,6027,1414122,670,45665,8090,28220
0.0,2279,747,385500,1281074,4984,1418910,634,92623,6502,22544
0.0,2279,747,386383,1284861,4313,1423098,526,32964,4532,20867
0.0,2279,747,387186,1289588,5330,1428502,603,40971,5246,25649
687264000000000.0,2279,747,387792,1294248,5315,1433537,655,87819,4780,21404
687264000000000.0,2279,747,388546,1298647,4909,1438890,510,45520,8202,28278
687264000000000.0,2279,747,389183,1302519,4279,1443357,407,37633,6046,26088
687264000000000.0,2279,747,389588,1306167,4223,1447377,575,95640,5901,24347
687264000000000.0,2279,747,390051,1309344,3563,1450775,386,37778,3625,21976
687264000000000.0,2279,747,390756,1312316,3362,1453957,390,51071,4465,23130
687264000000000.0,2279,747,391275,1315301,3501,1457171,516,84190,5113,27601
687264000000000.0,2279,747,391835,1318718,3939,1464716,522,41732,5272,29597
687264000000000.0,2279,747,392483,1322399,4273,1468652,592,64500,6081,32753
687264000000000.0,2279,747,392930,1325637,3741,1472183,503,86688,8163,33319
687264000000000.0,2279,747,393369,1328442,3127,1475262,322,51690,7187,37800
687264000000000.0,2279,747,393635,1330334,2179,1477336,287,95033,5696,33097
687264000000000.0,2279,747,394003,1332265,2456,1479515,525,41313,5737,27583
687264000000000.0,2279,747,394357,1334706,2797,1482136,356,43436,4883,29308
678792000000000.0,2279,747,394535,1336900,2539,1484466,345,94002,4749,25069
678792000000000.0,2279,747,394933,1339519,3030,1487289,411,39605,5062,26050
678792000000000.0,2279,747,395271,1340685,2690,1490107,1524,41467,4767,26293
678792000000000.0,2279,747,395539,1342672,2373,1492339,386,97866,4738,28562
678792000000000.0,2279,747,395851,1344322,1971,1494140,321,42706,4952,30337
678792000000000.0,2279,747,396177,1346049,1990,1496029,263,36061,3887,26218
678792000000000.0,2279,768,396422,1347847,2221,1498486,423,109179,6476,35878
678792000000000.0,2279,801,396790,1349711,2238,1502301,374,49217,6582,38517
678792000000000.0,2279,816,397273,1351966,2529,1507152,274,56088,8734,45350
678792000000000.0,2279,825,397680,1354163,2675,1509582,478,111992,8771,39312
678792000000000.0,2279,834,398073,1356162,2342,1511866,343,48858,5848,35570
678792000000000.0,2279,844,398332,1357705,1766,1513587,223,38818,4188,31875
678792000000000.0,2279,852,398677,1359474,2139,1515455,370,94847,4804,32498
678792000000000.0,2279,859,399178,1362027,2957,1518270,404,63807,5854,36456
678792000000000.0,2279,875,399532,1364006,2310,1520478,331,67812,8354,58862
683096000000000.0,2314,877,399841,1365751,2175,1522329,430,128762,7000,52227
683096000000000.0,2330,877,400149,1367577,2091,1524276,265,46622,3444,38708
683096000000000.0,2335,877,400363,1368941,1610,1525899,246,52678,2805,36081
683096000000000.0,2358,877,400573,1370195,1611,1527333,357,92625,1870,31954
683096000000000.0,2370,877,400782,1371301,1340,1528576,234,41633,1783,30544
683096000000000.0,2389,877,401007,1372717,1727,1530125,311,63799,2083,32262
683096000000000.0,2399,877,401252,1374225,1936,1531826,428,92548,2174,34957
683096000000000.0,2409,877,401475,1375531,1589,1533308,283,41973,2944,35630
683096000000000.0,2416,877,401767,1377026,1835,1534966,340,67302,2964,34487
683096000000000.0,2433,877,401920,1378422,1775,1536550,379,100498,3762,50153
683096000000000.0,2447,877,402070,1379617,1422,1537868,227,57282,2277,49043
683096000000000.0,2449,877,402242,1380795,1472,1539181,294,70480,2047,41177
683096000000000.0,2454,877,402569,1382235,1884,1540896,444,97130,3761,43148
683096000000000.0,2461,877,402770,1383537,1798,1542498,496,49091,3370,35540
0.0,2472,877,402971,1384804,1574,1543970,307,67680,3062,35456
0.0,2472,877,403132,1386070,1711,1545465,445,84286,3301,36294
0.0,2472,877,403386,1387603,1804,1547850,271,45352,4236,38515
0.0,2472,877,403563,1388787,1449,1549162,265,105258,2843,29946
0.0,2472,877,403789,1389986,1447,1550459,248,38651,2511,28558
0.0,2472,877,404048,1391642,2029,1552305,373,71243,3825,60423
0.0,2472,877,404200,1393255,1983,1554021,370,112630,3237,35636
0.0,2472,877,404394,1394539,1416,1555378,132,49922,3854,41030
0.0,2472,877,404710,1395953,1603,1556905,189,68269,9855,62307
0.0,2472,877,404919,1397150,1415,1558224,218,120267,7866,50474
0.0,2472,877,405032,1398043,985,1559214,92,47334,5897,39914
0.0,2472,877,405128,1399117,1256,1560405,182,40973,4006,33992
0.0,2472,877,405189,1400197,1436,1562146,356,112234,3779,39403
0.0,2472,877,405251,1401414,1558,1563427,341,57113,4369,38229
0.0,2472,877,405494,1403176,2044,1565260,282,67739,12577,59765
690720000000000.0,2484,877,405677,1404566,1666,1566751,276,129111,9201,53622
690720000000000.0,2506,877,405874,1405777,1509,1568053,298,71807,3833,61215
690720000000000.0,2524,877,406041,1406841,1257,1569232,193,61037,3345,54941
690720000000000.0,2549,877,406247,1407967,1391,1570412,265,123619,2881,51115
690720000000000.0,2562,877,406395,1409083,1364,1571712,248,62298,3374,54164
690720000000000.0,2568,877,406593,1410330,1480,1573059,233,66652,4165,57269
690720000000000.0,2575,877,406751,1411514,1485,1574403,301,153267,4529,65666
690720000000000.0,2587,877,406923,1412600,1323,1575604,237,115063,6072,107698
690720000000000.0,2592,877,407054,1413576,1167,1576720,191,95415,4391,85872
690720000000000.0,2598,877,407176,1414550,1227,1577850,253,120875,2394,43175
690720000000000.0,2605,877,407344,1415345,1157,1578861,362,53041,2133,46208
690720000000000.0,2620,877,407484,1416249,1193,1579869,289,50805,1911,42606
690720000000000.0,2651,877,407650,1417208,1282,1580938,323,120616,3637,43795
690720000000000.0,2658,877,407824,1418209,1214,1582114,213,50832,2514,43037
0.0,2672,877,408528,1419418,1418,1583380,209,63597,4142,44260
0.0,2672,877,408681,1420559,1416,1584593,275,111750,3270,45905
0.0,2672,877,408891,1421608,1242,1585736,193,52896,1633,39302
0.0,2672,877,409084,1422655,1272,1586865,225,67983,2188,39764
0.0,2672,877,409328,1423981,1805,1588340,479,104862,3106,46239
0.0,2672,877,409541,1425033,1260,1589502,208,56874,2234,43314
0.0,2672,877,409739,1426323,1552,1590889,262,117115,1740,42367
0.0,2672,877,409968,1427442,1406,1592113,287,59749,1485,40631
0.0,2672,877,410156,1428671,1482,1649876,253,52615,2996,45016
0.0,2672,877,410407,1429943,1581,1651354,309,118732,5206,44904
0.0,2672,877,410474,1431220,1608,1661977,331,53746,4197,46085
0.0,2672,877,410932,1432722,1767,1663561,265,58519,2719,43323
0.0,2672,877,413437,1436325,3966,1665082,363,83840,2080,40279
0.0,2672,877,413689,1437550,1744,1666546,519,95783,2453,44757
0.0,2672,877,414013,1438986,1696,1667945,260,46763,1585,39596
675944000000000.0,2672,877,414180,1440000,1357,1669031,343,33039,1642,26333
675944000000000.0,2672,878,414368,1441330,1598,1670440,268,32526,1478,23301
675944000000000.0,2672,878,414593,1442309,1162,1671504,183,46349,1160,37148
675944000000000.0,2672,878,414833,1443704,1668,1673031,273,105726,1137,41708
675944000000000.0,2672,880,415104,1445032,1598,1674724,270,62323,2106,44699
675944000000000.0,2672,880,415395,1446706,1923,1676469,249,125196,1395,50548
675944000000000.0,2672,880,415714,1448154,1653,1678021,205,61051,1888,48920
675944000000000.0,2672,880,416016,1449598,1725,1679633,281,62527,1498,50390
675944000000000.0,2672,880,416285,1451116,1888,1681262,370,122903,1653,44730
675944000000000.0,2672,880,416608,1452482,1577,1682708,211,55201,1763,43643
675944000000000.0,2672,880,416935,1454092,1872,1684391,262,62796,1445,44017
675944000000000.0,2672,880,417300,1455746,1988,1686284,334,111528,1410,47020
675944000000000.0,2672,881,417704,1457321,1784,1687972,209,70500,1369,52299
675944000000000.0,2672,881,417953,1458983,1936,1689670,274,71989,1549,50354
675944000000000.0,2672,881,418291,1460978,2411,1691899,416,84895,4304,53780
675944000000000.0,2672,881,418666,1462690,1931,1693835,219,87515,13097,77059
692216000000000.0,2672,881,418959,1464406,1990,1695769,274,128177,9011,68476
692216000000000.0,2672,881,419402,1466854,2990,1698451,542,147614,7442,76709
692216000000000.0,2672,881,419890,1469258,2779,1701139,375,95077,7285,77435
692216000000000.0,2672,881,420656,1472675,4166,1705030,749,110856,9086,84826
692216000000000.0,2672,881,421135,1475840,3681,1708541,516,173720,18787,96457
692216000000000.0,2672,881,421832,1479012,3643,1712094,471,114431,13344,94436
692216000000000.0,2672,881,422166,1482105,3473,1715490,380,106182,7174,80613
692216000000000.0,2672,881,422961,1486334,4939,1720188,710,171455,12131,98686
692216000000000.0,2672,881,423624,1491605,5579,1725734,308,107842,6036,89279
692216000000000.0,2672,881,424214,1496969,5626,1731072,262,121352,22176,92425
692216000000000.0,2672,881,424760,1501106,4557,1735627,420,176315,11531,99389
692216000000000.0,2672,881,425263,1505245,4432,1750685,293,137014,25289,115284
692216000000000.0,2672,881,425762,1509350,4363,1762934,258,123814,15929,93850
692216000000000.0,2672,881,426208,1513170,4018,1766924,198,152289,16179,84830
692216000000000.0,2672,881,426689,1517221,4305,1771165,254,105818,10878,91089
683376000000000.0,2672,881,427177,1521597,5001,1775858,625,131015,17475,100431
683376000000000.0,2672,881,427770,1525729,4715,1780306,583,165782,15120,96116
683376000000000.0,2672,881,428220,1529691,4493,1784579,531,105908,10305,88267
683376000000000.0,2672,881,428820,1533874,4762,1789476,579,189625,30685,152671
683376000000000.0,2672,881,430196,1539170,6196,1795452,900,281069,28918,206050
683376000000000.0,2672,881,430983,1544351,5636,1800720,455,168521,11370,150815
683376000000000.0,2672,881,431679,1549077,5207,1805524,481,217845,13671,143203
683376000000000.0,2672,881,433150,1555222,7010,1812082,865,194750,19790,156373
683376000000000.0,2672,881,434220,1560534,5864,1817671,552,156029,13284,132874
683376000000000.0,2672,881,434870,1565061,5008,1822405,481,195519,12775,114663
683376000000000.0,2672,881,435569,1569586,5075,1827106,550,132988,8988,111649
683376000000000.0,2672,881,436143,1573630,4385,1831415,341,133954,18362,121576
683376000000000.0,2672,881,436565,1577298,4061,1835213,393,183214,11835,101454
683376000000000.0,2672,881,437335,1581997,5089,1840121,390,120483,13589,106014
683376000000000.0,2672,881,437937,1587328,5720,1845629,389,132439,12770,104063
680136000000000.0,2672,884,438692,1592798,5969,1851312,499,176492,14940,91956
680136000000000.0,2672,892,439245,1598185,5752,1856838,365,101847,12094,80979
680136000000000.0,2672,894,439979,1603739,5932,1862597,378,119080,10723,98375
680136000000000.0,2672,895,440857,1608506,5363,1867540,596,187392,16974,98202
680136000000000.0,2672,898,441789,1612340,4319,1871957,485,97575,11312,83129
680136000000000.0,2672,903,442403,1616006,3917,1875813,251,92811,10523,78487
680136000000000.0,2672,908,442821,1619822,4205,1879762,389,180219,12785,88780
680136000000000.0,2672,924,443250,1623612,4209,1883792,419,105638,13343,90681
680136000000000.0,2672,929,443665,1626995,3731,1887326,348,98142,13055,86949
680136000000000.0,2672,951,444040,1630228,3609,1892422,376,164785,10025,80329
680136000000000.0,2672,970,444435,1633778,3984,1896122,434,110830,13439,93821
680136000000000.0,2672,976,445021,1637595,4465,1900348,648,99667,13121,84060
680136000000000.0,2672,987,445811,1642238,5605,1905499,962,175947,21400,92475
680136000000000.0,2672,1019,446603,1646478,4896,1910134,656,120496,16054,94427
680136000000000.0,2672,1043,447290,1650460,4609,1914482,627,102217,11522,84572
675152000000000.0,2696,1052,447864,1654605,4923,1919036,778,170237,12503,75659
