name,contract_address,tokenId,supply,creators,transfersCount,accountName,accountAddress
Untitled Standing ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46697,100,['tz1hA8fvrFV9XbA1Z4BekjLZKthDdobv3AKF'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Firezebra,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,47297,500,['tz1i7fDupvRU8AWoQgPtqJvKivXnyvuvTLYN'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
4444,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,47329,1000,['tz2VN3fWzqHE44F6zedJB7UtALKEh5WhqAJJ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
6 cubes in motion,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,47053,600,['tz1P5Za1TUMsDejgzMM5iMNfHAxDUpPCHiwZ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Post-modern Waltz,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,47975,300,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
antimatéria,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,47561,500,['tz1N25qpYZhHppwUH2yrJ6vscBvL4yhaPXmj'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Circle seizure,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,48020,50,['tz1cgQAQfECg5bPASYTMyJ9QJQjSUi8rfL67'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Fragments from The Cross - #OBJKT4OBKJT April 2021,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,47267,10000,['tz1YJvMiZyXnzvV9pxtAiuCFvaG7XoBZhbUQ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
CryptoClay #014,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,35111,10,['tz1fzYXXbFXr2sttbngRPWj3XCKzNxm8fduj'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
linesmoveupanddowncreatingshinywavesbehindthegrid,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44678,555,['tz1KjuVj6gJXmUeTVz2GyThsGMVSvhMZY3UZ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
PROJECT: MUTE | NAME: #3,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46479,150,['tz1hyak2ZE1KwM8R9Ptxvwomk9yQsJ5fuuFV'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Ars longa.vita brevis,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,48088,250,['tz1iHwadHq8qwZesRz4kmSsiT4MmRJUSqomF'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
KALEIDOKUBES N.1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45200,500,['tz1VMMQBmQdkzBTZYmHpwxDwf7Ap6LBR71qt'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
MOTIONBANK_Lines,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,48135,100,['tz1V84gmD8MsmLuCfT9M1LDaTjpJb4eAejvM'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
jOHNNY gOES fISHING,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,47120,300,['tz1RbjeBrvRVM8kCHtz1E7LtZFHBqs5avjWN'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Dead Precedence - #30 Calvin Coolidge,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46731,111,['tz1YokFzMR1hX4m4aBqgutxLSUKFDdNoYGEN'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
4444,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,47285,1000,['tz2VN3fWzqHE44F6zedJB7UtALKEh5WhqAJJ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Petri,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,48179,200,['tz1ZMDCUyEvsQykWuxTkBzVDcTzMtUEwTeiw'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
celebration of a community: visuals + music,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,48159,100,['tz1eCX4smQ3LbxwDR3pqNoLQvNNKiHJtpwYz'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
rainbow 1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46332,501,['tz1f8C3UzHL3sUVb9UYCuAsfnFaBtX1HzC3Q'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
universe in orange,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,48840,200,['tz1VrhFxWeWhLe1Ujkxv5Aa4ei5hnz7ZPHsh'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: Generative Microscopic secret life | Name: Part i ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,50091,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: Generative Microscopic secret life | Name: Part ii,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,50096,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: Generative Microscopic secret life | Name: Part iii ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,50099,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: Generative Microscopic secret life | Name: Part iv ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,50100,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
floater.02,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,30786,20,['tz1SDZM1kqzL6psuSCENppawXXAsDXH6yVmH'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
eyelid,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,50369,80,['tz1dG6QYFemDffchx1LXioUW8j3SM3KwqcTi'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
WYSINWYG,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,49823,5,['tz1YRG68NdqtAcsFEwTUw6FsSsiBb5kagEDo'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Bioluminescence Ring Organism,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,53042,25,['tz1fUmgqttdH9eJ17FRdyeTSZ7eLBDajRN1Q'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Generative Hello World i ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,54685,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Generative Hello World ii,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,54687,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Careful Picnic with Octocrab Lady,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,10622,100,['tz1UDLgvFfcnADcDBn39X44EKLURZzfP7jBu'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Nobody Knows What Happened,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,55210,15,['tz1KkEh3Uh7Y6NUaKkA8dZEuUh5co9JqPa3o'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Fragments from The Cross, Vol. 3 - Release announcement",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,52294,250,['tz1YJvMiZyXnzvV9pxtAiuCFvaG7XoBZhbUQ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
ITWD_fd_1a,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,53367,100,['tz1ijRjsmvqaEzrT2JFqnCxbQ1hhMefqKUDT'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Nascita,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,54504,24,['tz1eZ8amacCvSQsFM8wampwWXJFWsmGVRQFd'],3,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
PEDRA PÁSSARO (4.3),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,55296,16,['tz1dKiXujcXbJkdvp7nJQ1FB6cgKzuU8cEci'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Spring is here,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,29427,77,['tz1Ue8XGkGt7EZFPiA1UjTGHygQjuPasBaud'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Girl with a Pearl House,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,51920,15,['tz1YvN8vW6f283HYVRgku4jmDbKfGjtfEcZ7'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
color ribbon study,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,52525,80,['tz1dgXcFWb6F4F1ohd34k62KTmAfT6W1yKNb'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
OBSTACLE,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,55194,3,['tz1ZhimgHgutqRAy229UuadFCnYCtybjrJpL'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
〇 hic et nunc,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,10055,100,['tz2VN3fWzqHE44F6zedJB7UtALKEh5WhqAJJ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Contour - motion 01,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,55334,10,['tz1ipeQ1tSrs13y2j23njJotgVSVLtfvxS9a'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
The Death of Marat,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,48184,6,['tz1YvN8vW6f283HYVRgku4jmDbKfGjtfEcZ7'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Red and Blue,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,54368,30,['tz1ZHqZyigiw8u5WJjRuj2Q6Dz6r45cjaitu'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Window Still Life 050,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,56662,25,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: if VHS | Name: Tarko *Sowaris* - Haris,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,58392,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: if VHS | Name: Tarko *Sowaris* - Haris,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,58409,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Form 01,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,59055,1,['tz1ZhimgHgutqRAy229UuadFCnYCtybjrJpL'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Remind Me to Remind You,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,60605,63,['tz2Hz4TVJZjoQVks4SfWgt38RfZTmrHmVH62'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Aviarium Reticulum Generationis Adversaria ⅠⅠ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,58437,25,['tz1eZ8amacCvSQsFM8wampwWXJFWsmGVRQFd'],3,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
DouroValley_A1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,748,10,['tz1V84gmD8MsmLuCfT9M1LDaTjpJb4eAejvM'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
my OBJKTs,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,59369,500,['tz1g6JRCpsEnD2BLiAzPNK3GBD1fKicV9rCx'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: if VHS | Name: Persona,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,62295,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: if VHS | Name: Chaika ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,62325,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: if VHS | Name: Chaikkä,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,62407,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],3,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Man on a Bench,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,62934,24,['tz1KkEh3Uh7Y6NUaKkA8dZEuUh5co9JqPa3o'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
PixBird,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,64590,100,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
PixBird,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,64610,100,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
PixBird,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,64641,100,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
CMYK Paths 209,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,64019,5,['tz1ZzZmioy5Ej3kpsec2rMz1temewbt1UcSz'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
963,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,54692,20,['tz1MVun2o8VDjzqSoQcMujZpsx26xhV9KkKt'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
PixBird,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,65039,100,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
PEDRA PÁSSARO (4.7),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,62488,8,['tz1dKiXujcXbJkdvp7nJQ1FB6cgKzuU8cEci'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: Generative disorders | Name: ii,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,68402,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: Generative disorders | Name: iii,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,68410,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Collection: Generative disorders | Name: i,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,68417,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
kaiA,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,68438,10,['tz1gdfmT4beiaUZ8kPetqVe6e4hab6dfDYmF'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Deposed 004,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,65905,50,['tz1hb9PiWxQEf6J9xevPsUM6dkuCLnhDMvsp'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Generative Hello World v,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,72430,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Generative Hello World iv,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,72448,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Generative Hello World iii,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,72455,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Luna,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,70195,25,['tz1VsvCpwVRk88ckHPSyQfupjXdo2ipyWhCy'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
clllds.,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,68495,120,['tz1dG6QYFemDffchx1LXioUW8j3SM3KwqcTi'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
dsdsd,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,75926,10,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Nefertiti,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,73862,3,['tz1ZhimgHgutqRAy229UuadFCnYCtybjrJpL'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Hooman and Hooha,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,73517,63,['tz2Hz4TVJZjoQVks4SfWgt38RfZTmrHmVH62'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
GIZZIE - SCULPT TIMELAPSE AS ABSTRACT MORPH,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,76466,20,['tz1Zy776w4Br4asmH2Z9FNdUUHiZ4Gwbo4ok'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Window Still Life 055,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,76618,1000,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"right here right now: the first 10,000 objkts on hic et nunc",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,10608,1000,['tz1RojNG5AgWKsRR3gvzve66tCmVfHUPkyn9'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
bloom 1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,78723,96,['tz1f8C3UzHL3sUVb9UYCuAsfnFaBtX1HzC3Q'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
La première,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,71281,100,['tz1f4i3SnFY1StdUQzaMy4CDSkeDqRHkMfAj'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Tarko Šynt,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,82637,2,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],9,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
Tick Tock Goes My Clock!,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,81799,101,['tz1iVND4QHKuysgdbr3pjtAiNpPau8ptFJKe'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Fragments from The Cross, Vol. 3",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,83079,111,['tz1YJvMiZyXnzvV9pxtAiuCFvaG7XoBZhbUQ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative towards sculpture | Name: Casting, the red",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84848,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative towards sculpture | Name: Casting, the yellow",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84851,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative towards sculpture | Name: Casting, the skin",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84856,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative towards sculpture | Name: Casting, the Klein",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84858,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative towards sculpture | Name: Casting, the dark pink",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84860,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative towards sculpture | Name: Casting, el turquesa",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84866,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative towards sculpture | Name: Casting, the pink",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84874,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative towards sculpture | Name: Casting, the Gold",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84880,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative towards sculpture | Name: Casting, the gray",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84884,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],2,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Collection: Generative towards sculpture | Name: Casting, the white",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84887,1,['tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD'],4,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
BACKTRACKED!!!!!,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84977,100,['tz1YJvMiZyXnzvV9pxtAiuCFvaG7XoBZhbUQ'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
"Generative Adversarial Spirograph, the Woodwork Edition",KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,83990,50,['tz2GLYoq3erGG5ajCxrYjk5aNMeHw4kDtzMV'],1,Iskra Velitchkova,tz1gVKxpEGC7QW1fZyEEMEW2kgJRbpgWLNpD
